epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,3845.95,1.54548,1.45082,1.723,0.82308,0.46838,0.52265,0.33882,1.46157,1.33435,1.5314,0.00107023,0.00107023,0.00107023
107,3882.41,1.52474,1.43316,1.69878,0.83546,0.46002,0.52338,0.34258,1.45637,1.25744,1.5084,0.00102862,0.00102862,0.00102862
108,3918.19,1.51622,1.47491,1.739,0.82392,0.46154,0.52007,0.32892,1.5064,1.31256,1.58436,0.000987659,0.000987659,0.000987659
109,3954.29,1.43897,1.39076,1.73055,0.83313,0.46088,0.52676,0.35169,1.39176,1.21301,1.48552,0.000947376,0.000947376,0.000947376
110,3990.59,1.53433,1.44018,1.76899,0.8312,0.46295,0.52361,0.3435,1.41427,1.22791,1.5247,0.000907784,0.000907784,0.000907784
111,4026.3,1.49361,1.38709,1.64407,0.81314,0.47179,0.52591,0.35791,1.40372,1.22619,1.47604,0.000868902,0.000868902,0.000868902
112,4063.04,1.56598,1.526,1.76508,0.85893,0.45812,0.52673,0.35141,1.4099,1.22867,1.47931,0.000830746,0.000830746,0.000830746
113,4099.24,1.42072,1.32262,1.68154,0.84074,0.48034,0.53492,0.35717,1.40337,1.22028,1.47107,0.000793333,0.000793333,0.000793333
114,4135.28,1.47843,1.36946,1.68833,0.76908,0.4896,0.53435,0.34954,1.41207,1.25192,1.47563,0.00075668,0.00075668,0.00075668
115,4172.93,1.50501,1.39913,1.6947,0.8972,0.46496,0.54518,0.3629,1.3941,1.20749,1.482,0.000720803,0.000720803,0.000720803
116,4211.74,1.47977,1.39253,1.72257,0.86356,0.47521,0.53807,0.35754,1.3968,1.20262,1.48477,0.000685717,0.000685717,0.000685717
117,4250.17,1.45785,1.36124,1.68487,0.86514,0.45812,0.53515,0.3564,1.39599,1.20871,1.47832,0.000651437,0.000651437,0.000651437
118,4288.51,1.51556,1.3939,1.74455,0.87408,0.47692,0.54197,0.3664,1.37519,1.18342,1.47165,0.00061798,0.00061798,0.00061798
119,4324.63,1.51024,1.44249,1.73019,0.8832,0.46496,0.53938,0.35706,1.3925,1.20751,1.48996,0.000585359,0.000585359,0.000585359
120,4361.05,1.48213,1.39297,1.71386,0.78897,0.48376,0.5364,0.35144,1.40914,1.22922,1.4654,0.000553588,0.000553588,0.000553588
121,4396.73,1.47875,1.42621,1.69303,0.90097,0.4735,0.54863,0.36245,1.3834,1.20831,1.46038,0.000522683,0.000522683,0.000522683
122,4433.07,1.45333,1.34126,1.66877,0.85404,0.47692,0.54183,0.36339,1.35614,1.2224,1.44997,0.000492656,0.000492656,0.000492656
123,4469.33,1.49154,1.39713,1.64804,0.86881,0.47692,0.54425,0.3642,1.36744,1.22943,1.45517,0.00046352,0.00046352,0.00046352
124,4505.87,1.40315,1.31262,1.65136,0.85595,0.47739,0.54431,0.36162,1.37355,1.2066,1.47492,0.000435288,0.000435288,0.000435288
125,4542.21,1.45723,1.32346,1.67914,0.86805,0.47521,0.5431,0.3675,1.38112,1.19762,1.48575,0.000407973,0.000407973,0.000407973
126,4578.24,1.47163,1.3432,1.6884,0.85214,0.48376,0.54571,0.36354,1.37279,1.19067,1.48056,0.000381587,0.000381587,0.000381587
127,4614.21,1.43253,1.34148,1.64981,0.81994,0.47482,0.54261,0.3682,1.35895,1.19175,1.44302,0.000356141,0.000356141,0.000356141
128,4650.15,1.44386,1.31403,1.70363,0.83969,0.48352,0.54449,0.36863,1.34866,1.19349,1.44142,0.000331646,0.000331646,0.000331646
129,4685.96,1.41467,1.35314,1.64238,0.83081,0.48034,0.5426,0.3681,1.33063,1.16721,1.44127,0.000308113,0.000308113,0.000308113
130,4722.26,1.41142,1.33459,1.6958,0.8004,0.49744,0.54523,0.36417,1.38034,1.18825,1.48892,0.000285553,0.000285553,0.000285553
131,4758.02,1.3997,1.34074,1.64443,0.81996,0.47491,0.53736,0.36522,1.34179,1.15826,1.43958,0.000263975,0.000263975,0.000263975
132,4794.49,1.4076,1.27647,1.6682,0.87551,0.46886,0.53744,0.36737,1.34907,1.17255,1.43725,0.000243389,0.000243389,0.000243389
133,4830.97,1.42302,1.32088,1.64274,0.85032,0.48205,0.54236,0.36976,1.35695,1.1701,1.44761,0.000223803,0.000223803,0.000223803
134,4866.7,1.38054,1.30302,1.62269,0.81647,0.49431,0.54395,0.3759,1.32656,1.15358,1.43081,0.000205227,0.000205227,0.000205227
135,4903.07,1.44277,1.34441,1.68483,0.81804,0.49954,0.53955,0.36895,1.32816,1.15312,1.43247,0.000187668,0.000187668,0.000187668
136,4938.67,1.451,1.35764,1.67842,0.82153,0.48788,0.54349,0.36946,1.34334,1.16367,1.45248,0.000171135,0.000171135,0.000171135
137,4974.74,1.34408,1.31734,1.57518,0.81822,0.49242,0.54625,0.37566,1.33023,1.16028,1.4368,0.000155634,0.000155634,0.000155634
